country_code,country_name,year,SI.POV.GINI,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GDP.MKTP.CD,NV.AGR.TOTL.ZS,NV.IND.TOTL.ZS,NY.GDP.PCAP.PP.CD,SP.URB.TOTL,SP.URB.GROW,SP.RUR.TOTL,NV.SRV.TOTL.ZS,SP.POP.TOTL,SP.DYN.TFRT.IN,SP.POP.DPND,SH.XPD.CHEX.PC.CD,SH.XPD.GHED.GD.ZS,SH.XPD.CHEX.GD.ZS,SE.PRM.ENRL,SH.XPD.PVTD.CH.ZS,SE.SEC.ENRL,SE.XPD.TOTL.GD.ZS,SL.TLF.CACT.ZS,SL.TLF.CACT.MA.ZS,SL.TLF.CACT.FE.ZS,SL.UEM.TOTL.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.1524.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.AGR.EMPL.ZS,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,FR.INR.DPST,BN.CAB.XOKA.GD.ZS,PA.NUS.FCRF,IT.NET.USER.ZS,EG.ELC.ACCS.ZS,AG.LND.FRST.ZS,AG.LND.AGRI.ZS,ER.H2O.FWTL.K3,ER.H2O.FWST.ZS,EG.FEC.RNEW.ZS,EG.ELC.RNEW.ZS,EN.ATM.PM25.MC.M3,EG.USE.COMM.FO.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,AG.PRD.CROP.XD,AG.YLD.CREL.KG,SG.GEN.PARL.ZS,SE.ENR.PRIM.FM.ZS,year_feature,urbanization_rate,log_gdp_per_capita,trade_openness,health_to_edu_ratio,gender_labor_gap,economic_diversity
ISR,Israel,2001,38.9,0.277927326527333,20966.3052667971,135002039612.906,1.75948568412323,21.6994586043176,25813.2364970155,5882994.0,2.44916296941042,556006.0,66.5589068410633,6439000.0,2.92,60.9354903371222,1509.44506836,4.39914036,7.01818132,684986.0,35.31152344,657804.0,6.19384002685547,61.334,69.369,53.73,11.812,11.648,12.013,18.701,23.4664430550431,74.5037144892608,2.02984245569606,29.5058979011867,32.6336868539683,1.31205425123863,4.547774996048428,-2.59322008025819,4.20565,17.3786,100.0,7.07486136783734,25.9242144177449,1.57845,136.1789319299,6.3,0.0455052217241928,25.2234272492841,97.1549267189842,100.0,100.0,88.24,2454.8,13.3333333333333,0.996969997882843,2001.0,91.36502562509706,9.950719611432445,62.139584755155,1.1330905043672943,15.639000000000003,0.39480178324659654
ISR,Israel,2002,39.6,-0.134072634658438,19076.4584298321,125332331883.997,1.81568687756539,21.4703406244911,26101.3287841133,6007903.0,2.10099531976994,562097.0,66.1444996919347,6570000.0,2.89,60.7826025882328,1355.33447266,4.43133497,6.92267561,693567.0,33.7663765,672920.0,6.26308012008667,60.562,68.244,53.29,12.888,13.009,12.741,20.845,22.6289944614969,75.357884712932,2.01312082557115,30.8726038348007,34.5985015797975,1.26264306760422,2.2544093337267617,-2.28129482394564,4.737825,17.7646,100.0,7.07948243992606,26.0166358595194,1.5435,133.1636614615,6.5,0.0703296703296703,25.1412265502932,96.9186497825764,100.0,100.0,95.65,2689.5,14.1666666666667,0.996699988842011,2002.0,91.44449010654489,9.85626273014593,65.4711054145982,1.1053148733955844,14.954,0.39491416755485187
ISR,Israel,2003,40.7,1.4490576944626,19643.4690380742,131408914824.005,1.7081758360836,21.282371238445,24678.3961628026,6122259.0,1.88553768724482,567441.0,66.5224001525716,6689700.0,2.95,60.8369280836755,1384.18737793,4.28548765,6.85543919,702128.0,35.47483063,671049.0,6.13924980163574,60.879,67.957,54.174,13.505,13.247,13.811,22.409,22.4701194250481,75.6485065385538,1.88137403639806,32.6890976814998,34.1926526883506,2.52798678419127,4.714408851967356,-0.547984131034355,4.55413333333333,19.5934,100.0,7.08410351201479,25.4621072088725,1.72,148.3909930118,6.5,0.091409621394103,25.0639764650502,96.9247063609605,100.0,100.0,90.65,3306.5,15.0,0.997449994087219,2003.0,91.51769137629489,9.885551103786844,66.88175036985041,1.1166574763212012,13.782999999999994,0.39082113473905333
ISR,Israel,2004,41.5,4.64789744397389,20568.0694088834,140047984605.087,1.61692444844401,20.5600049745173,26071.0504006881,6235880.0,1.8388561841691,573120.0,67.3435928085763,6809000.0,2.9,60.8695128292787,1438.98999023,4.2012105,6.80059671,714410.0,35.96380234,667835.0,5.75651979446411,61.369,68.44,54.666,13.029,12.407,13.768,20.657,22.0280271070908,75.9257811594641,2.04615245008362,37.2034160019932,37.7697835245215,2.10420736029139,3.175137440698728,0.838212704959804,4.48198333333333,22.7705,100.0,7.08872458410351,23.7292051756007,1.419,122.4225692348,6.7,0.0824890543370207,24.9897069811385,96.6492413022686,100.0,100.0,102.57,3066.7,15.0,1.00171005725861,2004.0,91.58290497870466,9.931543741413785,74.97319952651469,1.1813729393478243,13.774000000000001,0.3810163656263791
ISR,Israel,2005,42.3,4.38778887041551,21286.8388636595,147519922009.047,1.87834313014638,21.2815520903908,25700.9862605809,6350635.0,1.82350999991085,579465.0,66.4381457928712,6930100.0,2.84,60.7965324131479,1509.10583496,4.13718987,6.90324974,721999.0,38.02793503,673005.0,5.58064985275269,61.799,68.671,55.28,11.342,11.095,11.633,17.862,21.4499590699151,76.5386196126739,2.01142131741102,38.8199731456125,39.50428823132,3.26627070729098,4.038401174506761,2.21854781064708,4.4877,25.194,100.0,7.09334565619224,23.775415896488,1.4058333333,121.2866304317,7.0,0.083741409818526,24.9164480861416,96.6035208272683,100.0,100.0,100.73,2951.9,15.0,1.00534999370575,2005.0,91.63843234585359,9.965891243278046,78.3242613769325,1.2369974684211604,13.391000000000005,0.39330147529257
ISR,Israel,2006,41.6,5.60162698158004,22527.2619795719,158900547825.306,1.81906318672985,21.583247837902,26365.5784943526,6467014.0,1.8159679394043,586686.0,66.4997468232451,7053700.0,2.88,60.6785872439375,1555.56396484,4.1815896,6.70972347,736255.0,36.24098969,679666.0,5.59034013748169,62.222,69.141,55.654,10.707,10.422,11.043,18.41,21.2569673024106,76.9762217236281,1.76677453885913,39.0366654738202,39.3986234980262,9.05944013221796,6.081175990878419,3.28287099786148,4.45580833333334,27.8811,100.0,7.09796672828096,23.5120147874307,1.3926666667,120.1506916286,6.9,0.0538193757664465,24.8430702434375,96.9321275467904,100.0,100.0,99.17,2398.5,14.1666666666667,1.00867998600006,2006.0,91.68257793781987,10.022525887954956,78.4352889718464,1.2002352817520268,13.487000000000002,0.3948116888258044
ISR,Israel,2007,41.1,6.32334950499747,25721.2594077311,184681214673.45,1.74717094647667,21.8363414090712,28265.876329699,6585131.0,1.80997413961889,594969.0,66.169199829256,7180100.0,2.9,60.5299830283269,1769.92504883,4.0569787,6.69537067,757809.0,38.10840607,684478.0,5.34945011138916,62.772,69.732,56.162,9.379,9.011,9.812,16.252,21.4450375973774,76.9537642671196,1.60119813550305,38.7309427849305,40.1061635147322,4.76393877718242,2.6579086745067597,2.15143700837441,4.10808294905577,48.1281,100.0,7.10258780036969,23.9417744916821,1.3795,119.0147528255,6.7,0.0503048780487805,24.7699951693732,97.0328955464287,100.0,100.0,100.08,2752.1,14.1666666666667,1.00926005840302,2007.0,91.7136390858066,10.155112020828094,78.83710629966271,1.2515997963501575,13.57,0.3969074968433135
ISR,Israel,2008,41.6,3.22209599987266,30269.217773489,221231658862.876,1.80943795765309,21.3620647541489,28083.8366135952,6704310.0,1.79363744656515,604490.0,66.6168416014614,7308800.0,2.96,60.4061069673989,2126.11132813,4.18468904,6.82830238,769328.0,37.32370758,686777.0,5.42382001876831,62.811,69.77,56.196,7.704,7.574,7.857,12.481,21.1346352794141,77.1689859788519,1.69637874173405,37.1735711862802,38.2073511193778,4.64409119960907,2.2963463462126374,0.425391196195524,3.58802119408369,59.39,100.0,7.10720887245841,23.826247689464,1.3663333333,117.8788140224,8.9,0.0650865774284662,24.6975797309857,96.4893610574338,100.0,100.0,92.38,2438.8,14.1666666666667,1.00689005851746,2008.0,91.72928524518389,10.317919596356882,75.380922305658,1.2589470809082328,13.573999999999998,0.39252694191465054
ISR,Israel,2009,42.6,1.23773159721814,28508.4938886475,213403181852.86,2.14139661336725,20.6116501009124,28097.1929407923,6866689.0,2.39314363885042,618911.0,67.1933730455872,7485600.0,2.96,60.5187094942489,2034.45812988,4.233922,6.91636944,786094.0,37.47961807,693877.0,5.36561012268066,62.874,68.908,57.132,9.534,9.841,9.181,14.709,19.8681585115015,78.4603993534091,1.67144213508933,31.8215668375585,29.8540811264115,2.15877755898524,3.4485516423963234,2.82793346734681,3.93233547791667,63.12,100.0,7.11182994454713,24.1497227356747,1.3531666667,116.7428752193,8.5,0.15570462478185,24.6261807953123,96.3627938575036,100.0,100.0,99.06,3174.1,18.3333333333333,1.00538003444672,2009.0,91.73197873249973,10.257992429684872,61.67564796397,1.289018262949113,11.776000000000003,0.38885586778171066
ISR,Israel,2010,42.6,5.53434033902194,31439.0887027614,239679036634.372,1.82975876400948,20.8142494931167,29455.8218132531,6993254.0,1.82639305491015,630346.0,66.8073454381095,7623600.0,3.03,60.9514027511382,2237.90795898,4.32589579,6.88817596,807424.0,35.90649796,708340.0,5.4214301109314,63.257,69.337,57.466,8.48,8.94,7.951,14.22,19.678416611045,78.7191904717389,1.60236023066247,33.5283775791883,32.104702289727,2.91418894955553,11.732813865617999,2.69184993839998,3.738975,67.5,100.0,7.11645101663586,23.3133086876155,1.34,115.6069364162,8.6,0.33081872642556,24.5561552293902,96.3156389549734,100.0,100.0,96.76,3037.6,19.1666666666667,1.00440001487732,2010.0,91.73164908966892,10.355839067873813,65.6330798689153,1.270545929589898,11.871000000000002,0.38764293635578373
ISR,Israel,2011,41.4,5.51879621371651,34522.5215979073,268094998225.028,1.85000171535157,20.1347126935193,31313.9334997029,7123600.0,1.8467245521291,642200.0,67.5742463422278,7765800.0,2.98,61.6501182328354,2442.29052734,4.28057051,6.83919144,821481.0,36.06481934,719916.0,5.44327020645142,63.036,69.236,57.126,7.139,7.302,6.951,11.825,19.3388312585786,79.2781684432569,1.38300029816454,34.1820194106911,34.7274184390463,3.22758725723671,2.52469328562917,0.957794817881939,3.5781293062201,68.8739,100.0,7.2181146025878,23.8909426987061,1.3012,112.2595116901,9.1,0.676111799993297,24.4804002133439,96.4452722159678,100.0,100.0,98.53,3669.3,20.0,1.00478994846344,2011.0,91.73040768497772,10.449396156155926,68.9094378497374,1.2564490059475864,12.110000000000007,0.37972480191993674
ISR,Israel,2012,41.3,2.44716836741318,33321.4300881602,263589172712.391,1.4926299498497,20.4568472081077,32483.7421872738,7256116.0,1.84314838349049,654384.0,67.9642024448898,7910500.0,3.05,62.5502671944114,2405.1809082,4.36776876,6.97648525,842079.0,35.98134995,733102.0,5.57541990280151,65.26,71.472,59.333,6.762,6.664,6.874,11.99,17.4908772042686,81.4009800523484,1.10814274338302,34.718418157701,35.2466069250033,3.42096752579402,2.352733324111468,-0.31412519394469,3.85592182539683,70.8,100.0,7.31977818853974,24.3160813308688,1.2624,108.912086964,2.9,0.818259737786102,22.1038555397058,99.8871139276641,100.0,100.0,103.08,4299.5,20.0,1.00476002693176,2012.0,91.72765311927186,10.413986025438916,69.9650250827043,1.2512932427734258,12.138999999999996,0.37660186837813736
ISR,Israel,2013,39.9,4.08570918638205,37034.3161080785,298478070673.058,1.52142807731562,20.5672452681451,34827.3647351146,7392398.0,1.86074754266787,667102.0,67.6558406489673,8059500.0,3.03,63.3461694365626,2673.3371582,4.41276169,6.95815229,848721.0,35.19377518,751930.0,5.78606986999512,65.111,71.319,59.183,6.137,6.104,6.174,10.4,17.734842564022,81.0220886120241,1.24306882395386,32.8051206257893,31.3289305035608,3.96752765564861,1.32109720797771,2.24016457387384,3.61075833333333,70.2503,100.0,7.42144177449168,24.043438077634,1.223,105.5128979381,3.3,0.928833515435169,22.578207348874,71.89866470252812,100.0,100.0,103.73,4177.1,22.5,1.00286996364594,2013.0,91.72278677337303,10.51962722579853,64.1340511293501,1.2025696969341764,12.136000000000003,0.3788687886597887
ISR,Israel,2014,39.8,3.77582843213109,38343.3046626235,315017088116.716,1.3878333514616,19.9174851566845,34816.2422460071,7535046.0,1.91127620225883,680654.0,68.1297878667769,8215700.0,3.08,63.9784018028702,2804.23144531,4.44787502,7.04530668,861699.0,35.53480148,767729.0,5.70907020568848,65.62,71.347,60.146,5.789,5.775,5.804,10.43,17.6818777831521,81.2067875737121,1.11133464313588,31.4890595862987,30.2242945297015,1.9201815482971,0.797682379682858,3.45905044870542,3.577925,75.0178,100.0,7.52310536044362,24.8475046210721,1.184,102.1482184453,3.7,1.58584513179748,21.175469715827,69.52234605256072,100.0,100.0,102.91,4910.1,22.5,1.00385999679565,2014.0,91.71520381708193,10.55436128631759,61.713354116000204,1.234055008288408,11.200999999999993,0.36985520132695404
ISR,Israel,2015,39.7,2.23760317482488,36213.1041481958,303469434072.296,1.4205563555958,19.9747306038652,35868.9736376014,7684911.0,1.96938590176616,695189.0,68.2995655495163,8380100.0,3.09,64.638409839837,2645.78857422,4.45324135,7.02217817,883706.0,35.17883301,784752.0,5.81091022491455,65.55,71.233,60.114,5.176,5.058,5.31,9.202,17.5747250795291,81.4046906173732,1.0205843030977,30.8618661959764,28.0361057195896,3.73553271836246,0.4571263641119,4.57815464759136,3.88683333333333,77.3521,100.0,7.62476894639556,24.6719038817006,1.146,98.8698127858,3.7,2.06055180145113,22.1043027343095,69.32425959213101,100.0,100.0,97.89,4978.9,26.6666666666667,1.00665998458862,2015.0,91.70428753833487,10.497203939286205,58.897971915566,1.2084471964292414,11.119000000000007,0.37032521882944036
ISR,Israel,2016,39.0,4.45978271860821,37671.5389138798,321940971558.016,1.45144669238151,19.1238077128283,38189.1610278241,7835781.0,1.94417558375778,710219.0,69.1522281136475,8546000.0,3.11,65.3254208243869,2783.82495117,4.49267817,7.09562969,896526.0,35.34524918,808672.0,5.82047986984253,65.635,71.09,60.412,4.723,4.597,4.865,8.514,17.4982931308527,81.4837477552804,1.01795911386684,29.6960089388032,28.1030227462751,3.72366398162517,0.48386616508166,3.16194610171435,3.84056666666667,79.6531,100.0,6.46950092421442,25.5083179297597,1.199,103.4423259425,4.0,2.6341172079134,18.8170113677762,0.0,100.0,100.0,99.21,4834.9,26.6666666666667,1.00916004180908,2016.0,91.68945705593259,10.536686697243658,57.799031685078305,1.2190798437022974,10.678000000000004,0.3603473030574128
ISR,Israel,2017,38.2,4.3469311670646,41138.470964272,358451839052.991,1.43332361550204,18.564684688678,39470.8681262164,7987491.0,1.917614118333,725809.0,70.3290660609826,8713300.0,3.11,65.951371618093,3074.44604492,4.58424854,7.17605686,917118.0,34.74069977,819462.0,6.0248498916626,65.491,70.924,60.282,4.14,4.051,4.241,7.151,17.380307169981,81.6154393681906,1.00428001111884,28.9776587580992,27.3024554959932,4.71262751632939,0.519110927979151,3.14519240012417,3.59955554812834,81.5812,100.0,6.46950092421442,29.7597042513863,1.201,103.6148736088,3.9,2.87841711735674,20.0293441275017,0.0,100.0,100.0,97.34,3196.9,27.5,1.00900995731354,2017.0,91.6701020279343,10.624723303723973,56.280114254092396,1.1910764565156189,10.64200000000001,0.3512817495002637
ISR,Israel,2018,38.6,4.00389862187025,42362.6652754196,376299083108.497,1.38933071555976,18.8202979612975,40189.9909957069,8140697.0,1.89991099418778,742103.0,70.2311874351943,8882800.0,3.09,66.4016568980219,3199.41625977,4.67397165,7.22799444,936214.0,33.94911957,836774.0,6.08776998519897,65.432,70.197,60.857,3.917,3.953,3.877,7.025,17.0988412171801,81.9782613675886,0.922923448274426,29.6925022331652,29.0512520055796,5.71739368118438,0.562406321366628,2.41701359590546,3.59055812689938,83.7332,100.0,6.46950092421442,29.6349353049908,1.112,95.9365024588,3.8,3.10037304225393,20.5625974806507,0.0,100.0,100.0,92.34,2461.7,27.5,1.00878000259399,2018.0,91.64561849867158,10.654046322776166,58.7437542387448,1.1872975584776078,9.340000000000003,0.35344129919499734
ISR,Israel,2019,38.3,3.71049632750405,44250.6313628073,400645216358.857,1.34643940764737,18.9233446958735,41325.1783656756,8294858.0,1.87600018653148,759142.0,70.5181067774691,9054000.0,3.01,66.6943447277344,3335.24511719,4.65009069,7.17438793,957167.0,33.76730728,847418.0,6.08409023284912,64.996,69.547,60.618,3.731,3.627,3.846,6.525,16.3971823121693,82.6819606903423,0.920831313966417,28.9810422486608,27.3443063939232,4.33363467004394,0.649679924050967,2.89061232410343,3.56452734661093,86.7879,100.0,6.46950092421442,29.5009242144177,1.164,100.4227417824,4.5,4.71589495507947,19.5556432093837,0.0,100.0,100.0,96.15,3624.2,23.3333333333333,1.01178002357483,2019.0,91.6153965098299,10.697647516712603,56.325348642584004,1.17920472172884,8.928999999999995,0.3530182172334596
ISR,Israel,2020,37.8,-2.02161548237589,44575.5719045492,410768352657.612,1.36656606491536,19.4382959029959,40955.2856179152,8439082.0,1.7237730170063,776018.0,70.3061114030538,9215100.0,2.9,66.9096172948003,3616.50219727,5.22783422,7.70120192,979555.0,31.45399857,863262.0,6.50303983688354,63.406,67.56,59.403,4.169,4.348,3.973,7.645,15.7919683304658,83.2930681836195,0.914937500016241,27.1722994385229,24.0643743535137,5.1047506129271,0.548620954155922,3.74135443993414,3.44240585198793,90.1273,100.0,6.46950092421442,25.0369685767098,1.276,110.0854110948,5.6,6.20373803331304,18.5982756348314,0.0,100.0,100.0,93.42,3834.1,27.5,1.01163995265961,2020.0,91.57884342003885,10.704963706373155,51.2366737920366,1.1842464621423352,8.157000000000004,0.3588085963652393
ISR,Israel,2021,37.9,9.38837403354628,52270.9040241956,489851549972.347,1.32603835479545,18.8400586353819,46162.0822730247,8578144.0,1.63440381639427,793256.0,70.7410571741361,9371400.0,3.0,67.0610227135178,4190.61328125,5.16274118,7.67129993,998253.0,32.17766953,887760.0,6.16908979415894,63.319,67.073,59.696,4.812,4.886,4.731,7.649,15.9516424337284,83.2526112277321,0.795746338539525,28.8234046153015,26.0782795853972,3.86849852798664,0.442195922136307,3.02089479982974,3.23019832251082,90.2969,100.0,6.46950092421442,24.9075785582255,1.53,131.998964714,6.2,7.63056263212098,28.41740016298604,0.0,100.0,100.0,94.81,2147.5,28.3333333333333,0.9842838168144225,2021.0,91.53535224192757,10.864214297754753,54.901684200698696,1.2435059605168,7.376999999999995,0.35129095362625373
ITA,Italy,2000,35.2,3.88209885062652,20190.0035636084,1149661363439.38,2.55763392992713,24.1021086902835,27146.321184003,38261241.0,0.168926985499614,18680867.0,62.9607753946554,56942108.0,1.26,48.1294446293176,1524.23962402,5.49627781,7.56665516,2836333.0,27.36185455,4404331.0,4.27994012832642,47.818,61.301,35.396,10.834,8.318,14.849,31.46,31.7896065247165,62.9785449684912,5.23185328378068,25.5611956255751,24.7135355199888,1.14581409094162,2.824575341173428,-0.270230356072507,1.08270508132602,23.1109,100.0,28.3014561169763,52.8780797922345,45.05253333,39.69735953,5.1,20.8138489956297,26.2472831488489,91.7213086333747,100.0,100.0,116.25,4993.9,11.1111111111111,0.998009979724884,2000.0,67.1932289545726,9.912992416045252,50.2747311455639,1.7679348152374228,25.905,0.4333161602151049
ITA,Italy,2002,34.7,0.26992966378873,22451.3964379368,1281746271196.04,2.36532442144257,23.7128374796933,28833.0217903129,38452211.0,0.314739393916689,18637613.0,63.9492983627049,57089824.0,1.27,49.3473808027516,1762.53759766,5.89694309,7.86693573,2789880.0,25.04142189,4515802.0,4.41520023345947,48.244,61.177,36.326,9.211,7.02,12.612,27.171,31.5989548755128,63.4756829309331,4.92536219355408,24.3126948188163,23.5586238603378,1.34499006490549,3.795742007840096,-0.489738960441859,1.05755899623965,28.04,100.0,28.7470089747665,51.6471773784484,41.72296471,36.76356041,5.6,19.6507978238618,25.2571678268558,91.0271395679261,100.0,100.0,107.89,4959.2,9.84126984126984,0.977970004081726,2002.0,67.35387903805764,10.019152633038612,47.8713186791541,1.781784588246402,24.851,0.425362296025809
ITA,Italy,2003,34.9,0.0665538088732092,27577.5700319855,1582930016538.82,2.35238168739719,23.1424281792157,29252.9002536241,38704236.0,0.653285386067723,18694948.0,64.8501700031299,57399184.0,1.29,49.8629152573739,2163.02563477,5.90086746,7.83297729,2778877.0,24.66634941,4528300.0,4.52655982971191,48.624,61.444,36.803,8.869,6.87,11.947,26.983,31.7586153680932,63.5253866937693,4.71599793813747,23.2240496903642,22.7700362873432,1.23649728851371,2.857242007840094,-0.766212290849881,0.88404792718493,29.04,100.0,28.9697854036616,50.4095117645865,40.0581804,35.29666085,6.2,18.5354663744879,24.6281664348107,90.2068333492971,100.0,100.0,104.1,4307.2,11.4886731391586,0.988730013370514,2003.0,67.42994116432038,10.22479430199681,45.9940859777074,1.7304481956882751,24.641000000000005,0.4184605519915653
ITA,Italy,2004,34.3,1.4740217064723,31348.1901841445,1812808753294.75,2.34229627595505,23.0557086867301,29584.8026525468,39038213.0,0.859193552161939,18789966.0,64.6815651520198,57828179.0,1.34,50.3372034792499,2565.62744141,6.22569847,8.16549301,2768386.0,23.7559967,4505699.0,4.37003993988037,49.489,61.796,38.128,7.866,6.283,10.235,24.424,30.8375742574323,65.0255184412516,4.1369073013161,23.9268409466402,23.3395514425368,1.10881762156492,4.008067108964408,-0.4953081424742,0.803921647747618,33.24,100.0,29.1925618325567,50.3283533636776,38.39339609,33.82976129,5.9,20.2534259445454,23.9733403667848,90.3967244779413,100.0,100.0,124.07,5444.4,11.525974025974,0.991050004959106,2004.0,67.50724936367095,10.352943714280682,47.266392389177,1.8685167921425292,23.668,0.4182196761675505
ITA,Italy,2005,33.8,0.762410677306491,32062.723833669,1864982261286.85,2.03006110909468,22.8922792357491,30137.8180374437,39314696.0,0.70574060642554,18851986.0,65.02391377712,58166682.0,1.33,50.9499137159275,2677.55224609,6.46201944,8.33931828,2771247.0,22.5114212,4507408.0,4.22292995452881,48.916,60.998,37.755,7.73,6.174,10.053,24.113,30.6841974566183,65.1174915803178,4.1983065546802,24.5118533579183,24.6103208709435,1.9711754818286,2.56961039782772,-0.896244191801551,0.803800192161442,35.0,100.0,29.4153382614518,49.8312581581101,36.68161178,32.32144839,6.7,18.2074850427562,23.3402929813168,89.7913694468965,100.0,100.0,118.73,5361.4,11.525974025974,0.986469984054565,2005.0,67.58971742620629,10.375480571435546,49.1221742288618,1.97477068523399,23.242999999999995,0.41210213122434003
ITA,Italy,2006,33.7,1.79947992234244,33537.1286994269,1958563654385.64,1.94158568418969,23.0039063656952,32460.5509873353,39525759.0,0.535419295128108,18874102.0,64.4423662008526,58399861.0,1.37,51.5615168509947,2832.69775391,6.55959702,8.43673038,2790254.0,22.24953461,4531571.0,4.50463008880615,48.88,60.779,37.888,6.777,5.425,8.781,21.792,30.0505560777283,65.6768706270449,4.27257764264083,26.0530628243151,26.8704801353861,2.91006549515942,4.012790279468081,-1.44603855867144,0.796432730949102,37.99,100.0,29.6381146903469,48.0288653379233,35.04899414,30.88289201,7.5,18.1659869922737,22.622685769712,89.1808272808267,100.0,100.0,112.64,5316.1,17.3015873015873,0.98580002784729,2006.0,67.68125526874114,10.420438240720733,52.923542959701194,1.8729019283880788,22.891000000000005,0.4135598161982027
ITA,Italy,2007,32.9,1.46229205289291,37826.1754554823,2222524108127.65,1.89414967924379,23.4052972949308,34108.772309859,39828379.0,0.76271124517982,18927868.0,64.324004009337,58756247.0,1.39,51.9029280358121,3092.58227539,6.30452633,8.13616276,2820150.0,22.51229286,4553163.0,4.08762979507446,48.578,60.387,37.675,6.076,4.881,7.845,20.384,30.131179611394,65.901773283308,3.96704710529807,27.2450545395013,27.5829870177519,2.9684958153757,2.9094086745067598,-1.35566295251184,0.729672399984083,40.79,100.0,29.860891119242,47.8902197363705,33.4163765,29.44433562,8.7,17.006690305747,21.788257561314,88.1728336234335,100.0,100.0,108.89,5174.0,17.3015873015873,0.987450003623962,2007.0,67.7857777403652,10.540783050696886,54.8280415572532,1.9904353299811954,22.712000000000003,0.41623987162939136
ITA,Italy,2008,33.8,-1.02313851177097,40828.5795580937,2417508414187.19,1.87300893559166,23.2117440039014,35422.3424391113,40208653.0,0.950252281949337,19002528.0,64.9396356603088,59211181.0,1.44,52.0470658069481,3504.11157227,6.62789536,8.53282356,2830056.0,22.32471275,4575124.0,4.37188005447388,48.921,60.328,38.396,6.723,5.497,8.5,21.217,29.8006115521134,66.5003116989138,3.69908102849386,26.7427615964483,27.4714932992188,-0.393031898243064,3.5574690282157144,-2.68669173430211,0.679922680042729,44.53,100.0,30.0836675481371,48.8884680675508,53.56205556,47.19539656,10.8,19.9805533795005,20.9957277217196,86.8313842118204,100.0,100.0,111.5,5353.0,21.2698412698413,0.988099992275238,2008.0,67.90719644656302,10.61716208688352,54.214254895667096,1.951751524213959,21.932000000000002,0.41273196587050553
ITA,Italy,2009,33.8,-5.30515401233991,37099.6133958219,2209484319012.65,1.80208177882956,21.3840948097691,34483.7311008116,40527143.0,0.788972594278065,19028311.0,66.8187271211764,59555454.0,1.44,52.3275513333924,3337.75073242,7.00957918,8.95162296,2819193.0,21.69487953,4575921.0,4.50415992736816,48.283,59.489,37.951,7.749,6.727,9.227,25.352,29.2387782818253,67.0704704936008,3.69075122457388,22.2771595955525,22.8643169766079,0.751632233908177,2.9094086745067598,-1.77411764067094,0.716957702016136,48.83,100.0,30.3064439770322,47.2828843695683,33.59342692,29.60034093,12.5,25.1354194075294,20.4038156165254,84.8408523582119,100.0,100.0,112.97,5086.9,21.2698412698413,0.988569974899292,2009.0,68.0494233156211,10.521388782038953,45.1414765721604,1.9874123264602979,21.537999999999997,0.39200831674220205
ITA,Italy,2010,34.7,1.52910573247101,35856.8625485539,2144936254535.0,1.76928173132246,21.369080166955,34977.9942339965,40806631.0,0.687264555295751,19012776.0,66.4497865718155,59819407.0,1.44,52.6601278213311,3217.68286133,6.99493837,8.91602039,2822146.0,21.5464077,4626426.0,4.31625986099243,47.994,58.972,37.881,8.363,7.5,9.601,27.91,28.6090860515751,67.6227322657291,3.76818607899929,24.9186514223879,26.743460391446,0.462974196548407,2.252742007840094,-3.24412215335914,0.754308990105961,53.68,100.0,30.5292204059273,48.45088902265,33.70095214,29.69508515,12.8,26.5708511138405,20.1712406113281,84.6193782902182,100.0,100.0,108.31,5322.5,21.2698412698413,0.990469992160797,2010.0,68.21637499683004,10.487318139932395,51.6621118138339,2.065682020347578,21.091,0.3925591823772072
ITA,Italy,2011,35.1,0.695463154440176,38432.3742820019,2306974020278.21,1.84910093882918,21.2407342221272,36392.2827759493,41059264.0,0.617189372806765,18967577.0,66.2096070490808,60026841.0,1.42,53.1271377991006,3391.98925781,6.7571559,8.77407074,2827564.0,22.98721886,4630305.0,4.09430980682373,47.882,58.539,38.068,8.359,7.521,9.546,29.145,28.288567884652,68.030683463562,3.68074865178601,26.5629866543354,27.9092282905933,1.49396922230512,2.311075341173428,-2.74163808728921,0.718413898653317,54.39,100.0,30.7111775407652,46.8439526846523,33.80847735,29.78982937,11.9,28.058229036192,21.3353676583094,84.4546593692901,100.0,100.0,108.45,5677.2,21.5873015873016,0.988560020923615,2011.0,68.40150725239731,10.556681483035183,54.4722149449287,2.1429914085584847,20.471000000000004,0.3932702313022426
